L,103,14252632,4
L,107,14319584,4
L,92,14253144,4
L,96,14320224,4
L,103,14253656,4
L,107,14320864,4
L,92,14254168,4
L,96,14321504,4
L,103,14254680,4
L,107,14322144,4
L,92,14255192,4
L,96,14322784,4
L,103,14255704,4
L,107,14323424,4
L,92,14256216,4
L,96,14324064,4
L,103,14256728,4
L,107,14324704,4
L,92,14257240,4
L,96,14325344,4
L,103,14257752,4
L,107,14325984,4
L,92,14258264,4
L,96,14326624,4
L,103,14258776,4
L,107,14327264,4
L,92,14259288,4
L,96,14327904,4
L,103,14259800,4
L,107,14328544,4
L,92,14260312,4
L,96,14329184,4
L,103,14260824,4
L,107,14329824,4
L,92,14261336,4
L,96,14330464,4
L,103,14261848,4
L,107,14331104,4
L,92,14262360,4
L,96,14331744,4
L,103,14262872,4
L,107,14332384,4
L,92,14263384,4
L,96,14333024,4
L,103,14263896,4
L,107,14333664,4
L,92,14264408,4
L,96,14334304,4
L,103,14264920,4
L,107,14334944,4
L,92,14265432,4
L,96,14335584,4
L,103,14265944,4
L,107,14336224,4
L,92,14266456,4
L,96,14336864,4
L,103,14266968,4
L,107,14337504,4
L,92,14267480,4
L,96,14338144,4
L,103,14267992,4
L,107,14338784,4
L,92,14268504,4
L,96,14339424,4
L,103,14269016,4
L,107,14340064,4
L,92,14269528,4
L,96,14340704,4
L,103,14270040,4
L,107,14341344,4
L,92,14270552,4
L,96,14341984,4
L,103,14271064,4
L,107,14342624,4
L,92,14271576,4
L,96,14343264,4
L,103,14272088,4
L,107,14343904,4
L,92,14272600,4
L,96,14344544,4
L,103,14273112,4
L,107,14345184,4
L,92,14273624,4
L,96,14345824,4
L,103,14274136,4
L,107,14346464,4
L,92,14274648,4
L,96,14347104,4
L,103,14275160,4
L,107,14347744,4
L,92,14275672,4
L,96,14348384,4
L,103,14276184,4
L,107,14349024,4
L,92,14276696,4
L,96,14349664,4
L,103,14277208,4
L,107,14350304,4
L,92,14277720,4
L,96,14350944,4
L,103,14278232,4
L,107,14351584,4
L,92,14278744,4
L,96,14352224,4
L,103,14279256,4
L,107,14352864,4
L,92,14279768,4
L,96,14353504,4
L,103,14280280,4
L,107,14354144,4
L,92,14280792,4
L,96,14354784,4
L,103,14281304,4
L,107,14355424,4
L,92,14281816,4
L,96,14356064,4
L,103,14282328,4
L,107,14356704,4
L,92,14282840,4
L,96,14357344,4
L,103,14283352,4
L,107,14357984,4
L,92,14283864,4
L,96,14358624,4
L,103,14284376,4
L,107,14359264,4
L,92,14284888,4
L,96,14359904,4
L,103,14285400,4
L,107,14360544,4
L,92,14285912,4
L,96,14361184,4
L,103,14286424,4
L,107,14361824,4
L,92,14286936,4
L,96,14362464,4
L,103,14287448,4
L,107,14363104,4
L,92,14287960,4
L,96,14363744,4
L,103,14288472,4
L,107,14364384,4
L,92,14288984,4
L,96,14365024,4
L,103,14289496,4
L,107,14365664,4
L,92,14290008,4
L,96,14366304,4
L,103,14290520,4
L,107,14366944,4
L,92,14291032,4
L,96,14367584,4
L,103,14291544,4
L,107,14368224,4
L,92,14292056,4
L,96,14368864,4
L,103,14292568,4
L,107,14369504,4
L,92,14293080,4
L,96,14370144,4
L,103,14293592,4
L,107,14370784,4
L,92,14294104,4
L,96,14371424,4
L,103,14294616,4
L,107,14372064,4
L,92,14295128,4
L,96,14372704,4
L,103,14295640,4
L,107,14373344,4
L,78,14378104,4
S,82,14378104,4
L,92,14247004,4
L,96,14312544,4
L,103,14247516,4
L,107,14313184,4
L,92,14248028,4
L,96,14313824,4
L,103,14248540,4
L,107,14314464,4
L,92,14249052,4
L,96,14315104,4
L,103,14249564,4
L,107,14315744,4
L,92,14250076,4
L,96,14316384,4
L,103,14250588,4
L,107,14317024,4
L,92,14251100,4
L,96,14317664,4
L,103,14251612,4
L,107,14318304,4
L,92,14252124,4
L,96,14318944,4
L,103,14252636,4
L,107,14319584,4
L,92,14253148,4
L,96,14320224,4
L,103,14253660,4
L,107,14320864,4
L,92,14254172,4
L,96,14321504,4
L,103,14254684,4
L,107,14322144,4
L,92,14255196,4
L,96,14322784,4
L,103,14255708,4
L,107,14323424,4
L,92,14256220,4
L,96,14324064,4
L,103,14256732,4
L,107,14324704,4
L,92,14257244,4
L,96,14325344,4
L,103,14257756,4
L,107,14325984,4
L,92,14258268,4
L,96,14326624,4
L,103,14258780,4
L,107,14327264,4
L,92,14259292,4
L,96,14327904,4
L,103,14259804,4
L,107,14328544,4
L,92,14260316,4
L,96,14329184,4
L,103,14260828,4
L,107,14329824,4
L,92,14261340,4
L,96,14330464,4
L,103,14261852,4
L,107,14331104,4
L,92,14262364,4
L,96,14331744,4
L,103,14262876,4
L,107,14332384,4
L,92,14263388,4
L,96,14333024,4
L,103,14263900,4
L,107,14333664,4
L,92,14264412,4
L,96,14334304,4
L,103,14264924,4
L,107,14334944,4
L,92,14265436,4
L,96,14335584,4
L,103,14265948,4
L,107,14336224,4
L,92,14266460,4
L,96,14336864,4
L,103,14266972,4
L,107,14337504,4
L,92,14267484,4
L,96,14338144,4
L,103,14267996,4
L,107,14338784,4
L,92,14268508,4
L,96,14339424,4
L,103,14269020,4
L,107,14340064,4
L,92,14269532,4
L,96,14340704,4
L,103,14270044,4
L,107,14341344,4
L,92,14270556,4
L,96,14341984,4
L,103,14271068,4
L,107,14342624,4
L,92,14271580,4
L,96,14343264,4
L,103,14272092,4
L,107,14343904,4
L,92,14272604,4
L,96,14344544,4
L,103,14273116,4
L,107,14345184,4
L,92,14273628,4
L,96,14345824,4
L,103,14274140,4
L,107,14346464,4
L,92,14274652,4
L,96,14347104,4
L,103,14275164,4
L,107,14347744,4
L,92,14275676,4
L,96,14348384,4
L,103,14276188,4
L,107,14349024,4
L,92,14276700,4
L,96,14349664,4
L,103,14277212,4
L,107,14350304,4
L,92,14277724,4
L,96,14350944,4
L,103,14278236,4
L,107,14351584,4
L,92,14278748,4
L,96,14352224,4
L,103,14279260,4
L,107,14352864,4
L,92,14279772,4
L,96,14353504,4
L,103,14280284,4
L,107,14354144,4
L,92,14280796,4
L,96,14354784,4
L,103,14281308,4
L,107,14355424,4
L,92,14281820,4
L,96,14356064,4
L,103,14282332,4
L,107,14356704,4
L,92,14282844,4
L,96,14357344,4
L,103,14283356,4
L,107,14357984,4
L,92,14283868,4
L,96,14358624,4
L,103,14284380,4
L,107,14359264,4
L,92,14284892,4
L,96,14359904,4
L,103,14285404,4
L,107,14360544,4
L,92,14285916,4
L,96,14361184,4
L,103,14286428,4
L,107,14361824,4
L,92,14286940,4
L,96,14362464,4
L,103,14287452,4
L,107,14363104,4
L,92,14287964,4
L,96,14363744,4
L,103,14288476,4
L,107,14364384,4
L,92,14288988,4
L,96,14365024,4
L,103,14289500,4
L,107,14365664,4
L,92,14290012,4
L,96,14366304,4
L,103,14290524,4
L,107,14366944,4
L,92,14291036,4
L,96,14367584,4
L,103,14291548,4
L,107,14368224,4
L,92,14292060,4
L,96,14368864,4
L,103,14292572,4
L,107,14369504,4
L,92,14293084,4
L,96,14370144,4
L,103,14293596,4
L,107,14370784,4
L,92,14294108,4
L,96,14371424,4
L,103,14294620,4
L,107,14372064,4
L,92,14295132,4
L,96,14372704,4
L,103,14295644,4
L,107,14373344,4
L,78,14378108,4
S,82,14378108,4
L,92,14247008,4
L,96,14312544,4
L,103,14247520,4
L,107,14313184,4
L,92,14248032,4
L,96,14313824,4
L,103,14248544,4
L,107,14314464,4
L,92,14249056,4
L,96,14315104,4
L,103,14249568,4
L,107,14315744,4
L,92,14250080,4
L,96,14316384,4
L,103,14250592,4
L,107,14317024,4
L,92,14251104,4
L,96,14317664,4
L,103,14251616,4
L,107,14318304,4
L,92,14252128,4
L,96,14318944,4
L,103,14252640,4
L,107,14319584,4
L,92,14253152,4
L,96,14320224,4
L,103,14253664,4
L,107,14320864,4
L,92,14254176,4
L,96,14321504,4
L,103,14254688,4
L,107,14322144,4
L,92,14255200,4
L,96,14322784,4
L,103,14255712,4
L,107,14323424,4
L,92,14256224,4
L,96,14324064,4
L,103,14256736,4
L,107,14324704,4
L,92,14257248,4
L,96,14325344,4
L,103,14257760,4
L,107,14325984,4
L,92,14258272,4
L,96,14326624,4
L,103,14258784,4
L,107,14327264,4
L,92,14259296,4
L,96,14327904,4
L,103,14259808,4
L,107,14328544,4
L,92,14260320,4
L,96,14329184,4
L,103,14260832,4
L,107,14329824,4
L,92,14261344,4
L,96,14330464,4
L,103,14261856,4
L,107,14331104,4
L,92,14262368,4
L,96,14331744,4
L,103,14262880,4
L,107,14332384,4
L,92,14263392,4
L,96,14333024,4
L,103,14263904,4
L,107,14333664,4
L,92,14264416,4
L,96,14334304,4
L,103,14264928,4
L,107,14334944,4
L,92,14265440,4
L,96,14335584,4
L,103,14265952,4
L,107,14336224,4
L,92,14266464,4
L,96,14336864,4
L,103,14266976,4
L,107,14337504,4
L,92,14267488,4
L,96,14338144,4
L,103,14268000,4
L,107,14338784,4
L,92,14268512,4
L,96,14339424,4
L,103,14269024,4
L,107,14340064,4
L,92,14269536,4
L,96,14340704,4
L,103,14270048,4
L,107,14341344,4
L,92,14270560,4
L,96,14341984,4
L,103,14271072,4
L,107,14342624,4
L,92,14271584,4
L,96,14343264,4
L,103,14272096,4
L,107,14343904,4
L,92,14272608,4
L,96,14344544,4
L,103,14273120,4
L,107,14345184,4
L,92,14273632,4
L,96,14345824,4
L,103,14274144,4
L,107,14346464,4
L,92,14274656,4
L,96,14347104,4
L,103,14275168,4
L,107,14347744,4
L,92,14275680,4
L,96,14348384,4
L,103,14276192,4
L,107,14349024,4
L,92,14276704,4
L,96,14349664,4
L,103,14277216,4
L,107,14350304,4
L,92,14277728,4
L,96,14350944,4
L,103,14278240,4
L,107,14351584,4
L,92,14278752,4
L,96,14352224,4
L,103,14279264,4
L,107,14352864,4
L,92,14279776,4
L,96,14353504,4
L,103,14280288,4
L,107,14354144,4
L,92,14280800,4
L,96,14354784,4
L,103,14281312,4
L,107,14355424,4
L,92,14281824,4
L,96,14356064,4
L,103,14282336,4
L,107,14356704,4
L,92,14282848,4
L,96,14357344,4
L,103,14283360,4
L,107,14357984,4
L,92,14283872,4
L,96,14358624,4
L,103,14284384,4
L,107,14359264,4
L,92,14284896,4
L,96,14359904,4
L,103,14285408,4
L,107,14360544,4
L,92,14285920,4
L,96,14361184,4
L,103,14286432,4
L,107,14361824,4
L,92,14286944,4
L,96,14362464,4
L,103,14287456,4
L,107,14363104,4
L,92,14287968,4
L,96,14363744,4
L,103,14288480,4
L,107,14364384,4
L,92,14288992,4
L,96,14365024,4
L,103,14289504,4
L,107,14365664,4
L,92,14290016,4
L,96,14366304,4
L,103,14290528,4
L,107,14366944,4
L,92,14291040,4
L,96,14367584,4
L,103,14291552,4
L,107,14368224,4
L,92,14292064,4
L,96,14368864,4
L,103,14292576,4
L,107,14369504,4
L,92,14293088,4
L,96,14370144,4
L,103,14293600,4
L,107,14370784,4
L,92,14294112,4
L,96,14371424,4
L,103,14294624,4
L,107,14372064,4
L,92,14295136,4
L,96,14372704,4
L,103,14295648,4
L,107,14373344,4
L,78,14378112,4
S,82,14378112,4
L,92,14247012,4
L,96,14312544,4
L,103,14247524,4
L,107,14313184,4
L,92,14248036,4
L,96,14313824,4
L,103,14248548,4
L,107,14314464,4
L,92,14249060,4
L,96,14315104,4
L,103,14249572,4
L,107,14315744,4
L,92,14250084,4
L,96,14316384,4
L,103,14250596,4
L,107,14317024,4
L,92,14251108,4
L,96,14317664,4
L,103,14251620,4
L,107,14318304,4
L,92,14252132,4
L,96,14318944,4
L,103,14252644,4
L,107,14319584,4
L,92,14253156,4
L,96,14320224,4
L,103,14253668,4
L,107,14320864,4
L,92,14254180,4
L,96,14321504,4
L,103,14254692,4
L,107,14322144,4
L,92,14255204,4
L,96,14322784,4
L,103,14255716,4
L,107,14323424,4
L,92,14256228,4
L,96,14324064,4
L,103,14256740,4
L,107,14324704,4
L,92,14257252,4
L,96,14325344,4
L,103,14257764,4
L,107,14325984,4
L,92,14258276,4
L,96,14326624,4
L,103,14258788,4
L,107,14327264,4
L,92,14259300,4
L,96,14327904,4
L,103,14259812,4
L,107,14328544,4
L,92,14260324,4
L,96,14329184,4
L,103,14260836,4
L,107,14329824,4
L,92,14261348,4
L,96,14330464,4
L,103,14261860,4
L,107,14331104,4
L,92,14262372,4
L,96,14331744,4
L,103,14262884,4
L,107,14332384,4
L,92,14263396,4
L,96,14333024,4
L,103,14263908,4
L,107,14333664,4
L,92,14264420,4
L,96,14334304,4
L,103,14264932,4
L,107,14334944,4
L,92,14265444,4
L,96,14335584,4
L,103,14265956,4
L,107,14336224,4
L,92,14266468,4
L,96,14336864,4
L,103,14266980,4
L,107,14337504,4
L,92,14267492,4
L,96,14338144,4
L,103,14268004,4
L,107,14338784,4
L,92,14268516,4
L,96,14339424,4
L,103,14269028,4
L,107,14340064,4
L,92,14269540,4
L,96,14340704,4
L,103,14270052,4
L,107,14341344,4
L,92,14270564,4
L,96,14341984,4
L,103,14271076,4
L,107,14342624,4
L,92,14271588,4
L,96,14343264,4
L,103,14272100,4
L,107,14343904,4
L,92,14272612,4
L,96,14344544,4
L,103,14273124,4
L,107,14345184,4
L,92,14273636,4
L,96,14345824,4
L,103,14274148,4
L,107,14346464,4
L,92,14274660,4
L,96,14347104,4
L,103,14275172,4
L,107,14347744,4
L,92,14275684,4
L,96,14348384,4
L,103,14276196,4
L,107,14349024,4
L,92,14276708,4
L,96,14349664,4
L,103,14277220,4
L,107,14350304,4
L,92,14277732,4
L,96,14350944,4
L,103,14278244,4
L,107,14351584,4
L,92,14278756,4
L,96,14352224,4
L,103,14279268,4
L,107,14352864,4
L,92,14279780,4
L,96,14353504,4
L,103,14280292,4
L,107,14354144,4
L,92,14280804,4
L,96,14354784,4
L,103,14281316,4
L,107,14355424,4
L,92,14281828,4
L,96,14356064,4
L,103,14282340,4
L,107,14356704,4
L,92,14282852,4
L,96,14357344,4
L,103,14283364,4
L,107,14357984,4
L,92,14283876,4
L,96,14358624,4
L,103,14284388,4
L,107,14359264,4
L,92,14284900,4
L,96,14359904,4
L,103,14285412,4
L,107,14360544,4
L,92,14285924,4
L,96,14361184,4
L,103,14286436,4
L,107,14361824,4
L,92,14286948,4
L,96,14362464,4
L,103,14287460,4
L,107,14363104,4
L,92,14287972,4
L,96,14363744,4
L,103,14288484,4
L,107,14364384,4
L,92,14288996,4
L,96,14365024,4
L,103,14289508,4
L,107,14365664,4
L,92,14290020,4
L,96,14366304,4
L,103,14290532,4
L,107,14366944,4
L,92,14291044,4
L,96,14367584,4
L,103,14291556,4
L,107,14368224,4
L,92,14292068,4
L,96,14368864,4
L,103,14292580,4
L,107,14369504,4
L,92,14293092,4
L,96,14370144,4
L,103,14293604,4
L,107,14370784,4
L,92,14294116,4
L,96,14371424,4
L,103,14294628,4
L,107,14372064,4
L,92,14295140,4
L,96,14372704,4
L,103,14295652,4
L,107,14373344,4
L,78,14378116,4
S,82,14378116,4
L,92,14247016,4
L,96,14312544,4
L,103,14247528,4
L,107,14313184,4
L,92,14248040,4
L,96,14313824,4
L,103,14248552,4
L,107,14314464,4
L,92,14249064,4
L,96,14315104,4
L,103,14249576,4
L,107,14315744,4
L,92,14250088,4
L,96,14316384,4
L,103,14250600,4
L,107,14317024,4
L,92,14251112,4
L,96,14317664,4
L,103,14251624,4
L,107,14318304,4
L,92,14252136,4
L,96,14318944,4
L,103,14252648,4
L,107,14319584,4
L,92,14253160,4
L,96,14320224,4
L,103,14253672,4
L,107,14320864,4
L,92,14254184,4
L,96,14321504,4
L,103,14254696,4
L,107,14322144,4
L,92,14255208,4
L,96,14322784,4
L,103,14255720,4
L,107,14323424,4
L,92,14256232,4
L,96,14324064,4
L,103,14256744,4
L,107,14324704,4
L,92,14257256,4
L,96,14325344,4
L,103,14257768,4
L,107,14325984,4
L,92,14258280,4
L,96,14326624,4
L,103,14258792,4
L,107,14327264,4
L,92,14259304,4
L,96,14327904,4
L,103,14259816,4
L,107,14328544,4
L,92,14260328,4
L,96,14329184,4
L,103,14260840,4
L,107,14329824,4
L,92,14261352,4
L,96,14330464,4
L,103,14261864,4
L,107,14331104,4
L,92,14262376,4
L,96,14331744,4
L,103,14262888,4
L,107,14332384,4
L,92,14263400,4
L,96,14333024,4
L,103,14263912,4
L,107,14333664,4
L,92,14264424,4
L,96,14334304,4
L,103,14264936,4
L,107,14334944,4
L,92,14265448,4
L,96,14335584,4
L,103,14265960,4
L,107,14336224,4
L,92,14266472,4
L,96,14336864,4
L,103,14266984,4
L,107,14337504,4
L,92,14267496,4
L,96,14338144,4
L,103,14268008,4
L,107,14338784,4
L,92,14268520,4
L,96,14339424,4
L,103,14269032,4
L,107,14340064,4
L,92,14269544,4
L,96,14340704,4
L,103,14270056,4
L,107,14341344,4
L,92,14270568,4
L,96,14341984,4
L,103,14271080,4
L,107,14342624,4
L,92,14271592,4
L,96,14343264,4
L,103,14272104,4
L,107,14343904,4
L,92,14272616,4
L,96,14344544,4
L,103,14273128,4
L,107,14345184,4
L,92,14273640,4
L,96,14345824,4
L,103,14274152,4
L,107,14346464,4
L,92,14274664,4
L,96,14347104,4
L,103,14275176,4
L,107,14347744,4
L,92,14275688,4
L,96,14348384,4
L,103,14276200,4
L,107,14349024,4
L,92,14276712,4
L,96,14349664,4
L,103,14277224,4
L,107,14350304,4
L,92,14277736,4
L,96,14350944,4
L,103,14278248,4
L,107,14351584,4
L,92,14278760,4
L,96,14352224,4
L,103,14279272,4
L,107,14352864,4
L,92,14279784,4
L,96,14353504,4
L,103,14280296,4
L,107,14354144,4
L,92,14280808,4
L,96,14354784,4
L,103,14281320,4
L,107,14355424,4
L,92,14281832,4
L,96,14356064,4
L,103,14282344,4
L,107,14356704,4
L,92,14282856,4
L,96,14357344,4
L,103,14283368,4
L,107,14357984,4
L,92,14283880,4
L,96,14358624,4
L,103,14284392,4
L,107,14359264,4
L,92,14284904,4
L,96,14359904,4
L,103,14285416,4
L,107,14360544,4
L,92,14285928,4
L,96,14361184,4
L,103,14286440,4
L,107,14361824,4
L,92,14286952,4
L,96,14362464,4
L,103,14287464,4
L,107,14363104,4
L,92,14287976,4
L,96,14363744,4
L,103,14288488,4
L,107,14364384,4
L,92,14289000,4
L,96,14365024,4
L,103,14289512,4
L,107,14365664,4
L,92,14290024,4
L,96,14366304,4
L,103,14290536,4
L,107,14366944,4
L,92,14291048,4
L,96,14367584,4
L,103,14291560,4
L,107,14368224,4
L,92,14292072,4
L,96,14368864,4
L,103,14292584,4
L,107,14369504,4
L,92,14293096,4
L,96,14370144,4
L,103,14293608,4
L,107,14370784,4
L,92,14294120,4
L,96,14371424,4
L,103,14294632,4
L,107,14372064,4
L,92,14295144,4
L,96,14372704,4
L,103,14295656,4
L,107,14373344,4
L,78,14378120,4
S,82,14378120,4
L,92,14247020,4
L,96,14312544,4
L,103,14247532,4
L,107,14313184,4
L,92,14248044,4
L,96,14313824,4
L,103,14248556,4
L,107,14314464,4
L,92,14249068,4
L,96,14315104,4
L,103,14249580,4
L,107,14315744,4
L,92,14250092,4
L,96,14316384,4
L,103,14250604,4
L,107,14317024,4
L,92,14251116,4
L,96,14317664,4
L,103,14251628,4
L,107,14318304,4
L,92,14252140,4
L,96,14318944,4
L,103,14252652,4
L,107,14319584,4
L,92,14253164,4
L,96,14320224,4
L,103,14253676,4
L,107,14320864,4
L,92,14254188,4
L,96,14321504,4
L,103,14254700,4
L,107,14322144,4
L,92,14255212,4
L,96,14322784,4
L,103,14255724,4
L,107,14323424,4
L,92,14256236,4
L,96,14324064,4
L,103,14256748,4
L,107,14324704,4
L,92,14257260,4
L,96,14325344,4
